Time,X,Y,Z,Rotation 1,Rotation 2,Rotation 3,Elevation
136.7,0.036163423,0.024693355,-0.072573632,450.4230029,-14.19367866,90.73362629,0.021270127
136.8,0.037602883,0.023372611,-0.069827989,450.1958513,-27.96374044,90.73560705,0.016710244
136.9,0.038850214,0.01955408,-0.063105054,449.9426426,-40.95206573,90.72805969,0.011944517
137,0.039891925,0.012973263,-0.054044664,449.6819616,-52.91698963,90.71564924,0.006938209
137.1,0.040686015,0.004026738,-0.044331856,449.4342374,-63.63976167,90.70488486,0.00163562
137.2,0.041168582,-0.006385212,-0.03542826,449.2205003,-72.92866867,90.70220742,-0.004006194
137.3,0.041267172,-0.017093616,-0.028419591,449.0604895,-80.62258991,90.71198142,-0.009982429
137.4,0.040915448,-0.026899533,-0.023983622,448.9702695,-86.59402622,90.73497184,-0.016214864
137.5,0.040065724,-0.034765217,-0.022447592,628.9598143,-89.24869536,-89.23229607,-0.022543791
137.6,0.038698442,-0.039937675,-0.023889225,629.0310805,-86.9600424,-89.19692252,-0.028741095
137.7,0.036828302,-0.04200986,-0.028238196,629.1770758,-86.55687682,-89.16807863,-0.034542102
137.8,0.034506179,-0.040936202,-0.035347518,629.3823162,-88.01881051,-89.1547461,-0.039688548
137.9,0.031815559,-0.037017722,-0.045019403,449.6246973,-88.71046962,90.83644113,-0.043971855
138,0.028862987,-0.030862952,-0.056984566,449.8785139,-83.72135794,90.8028366,-0.047265791
138.1,0.025764205,-0.023321232,-0.070846647,450.1181375,-77.13582615,90.74633044,-0.049540594
138.2,0.022629773,-0.015381143,-0.086014904,450.3215063,-69.10461651,90.67270101,-0.05085589
138.3,0.01955463,-0.008032149,-0.101656243,450.4729453,-59.80402988,90.59002157,-0.051335659
138.4,0.016614331,-0.00210152,-0.116699092,450.5645859,-49.4325174,90.50656348,-0.051133425
138.5,0.01386722,0.001903814,-0.129911706,450.5963805,-38.2069649,90.42885642,-0.050398215
138.6,0.011358888,0.003908502,-0.140056431,450.5747561,-26.35872454,90.36039061,-0.049251069
138.7,0.009125009,0.004292886,-0.146092787,450.5103952,-14.12931864,90.30144607,-0.047778088
138.8,0.007191196,0.003809588,-0.147378668,450.4157561,-1.765902828,90.24991913,-0.046040466
138.9,0.005571479,0.003404952,-0.143810809,450.3029555,10.48349429,90.20292742,-0.044096271
139,0.0042677,0.003990294,-0.135860637,450.1823754,22.37481863,90.15857901,-0.042024694
139.1,0.003270113,0.006225526,-0.124493927,450.0622392,33.67277797,90.11731783,-0.039942504
139.2,0.002557335,0.010372061,-0.110999994,449.94894,44.1554108,90.08229945,-0.038004692
139.3,0.002093968,0.016246624,-0.096780464,449.8477917,53.61829297,90.05865334,-0.036386416
139.4,0.001826855,0.023274887,-0.083152771,449.7636506,61.87827637,90.05176851,-0.035249633
139.5,0.001683494,0.030617677,-0.071208894,449.7011339,68.77671279,90.06510104,-0.03470348
139.6,0.001576132,0.037331048,-0.061745796,449.6641416,74.18221329,90.09825478,-0.03477053
139.7,0.001412355,0.042524576,-0.055261113,449.6548662,77.99288511,90.14593633,-0.035370569
139.8,0.001109602,0.045493595,-0.051993072,449.6725906,80.13814508,90.19831022,-0.036329287
139.9,6.09E-04,0.045813534,-0.051978379,449.7128614,80.58015394,90.24278841,-0.037412387
140,-1.14E-04,0.043392651,-0.05510455,449.7673936,79.31472479,90.26684433,-0.038378046
140.1,-0.001050201,0.038482528,-0.061140168,449.8251633,76.37173288,90.26116845,-0.039034561
140.2,-0.002155643,0.031645302,-0.069736257,449.8744363,71.81481508,90.22226369,-0.039287422
140.3,-0.003366207,0.02367639,-0.08040262,449.9055273,65.7403317,90.15364761,-0.039161923
140.4,-0.004611352,0.015484709,-0.092474058,449.913464,58.27546087,90.06524447,-0.038793461
140.5,-0.005833588,0.007940564,-0.105089538,449.8998788,49.57540837,89.97100835,-0.03838643
140.6,-0.007006978,0.001713605,-0.117209651,449.8734049,39.81986284,89.88526899,-0.038151682
140.7,-0.008147981,-0.002865424,-0.127690062,449.8482972,29.20884636,89.81883174,-0.03823924
140.8,-0.009311221,-0.005881332,-0.135411426,449.8414055,17.95821853,89.77588351,-0.03868531
140.9,-0.010567511,-0.007820423,-0.139444336,449.8680774,6.295052386,89.75255158,-0.03938968
141,-0.011970712,-0.009458674,-0.139209926,449.9379776,-5.546875599,89.73778471,-0.040131829
141.1,-0.013528075,-0.011674121,-0.134592101,450.0518505,-17.33135059,89.71624913,-0.040623557
141.2,-0.015189333,-0.015230546,-0.12596871,450.2001817,-28.82370224,89.67272716,-0.040585411
141.3,-0.016860861,-0.020589933,-0.114152744,450.3641335,-39.79456041,89.59665251,-0.039826714
141.4,-0.018438339,-0.02780211,-0.100260772,450.51881,-50.02352684,89.48575073,-0.038306779
141.5,-0.019842787,-0.036495071,-0.085545011,450.63799,-59.30285792,89.34749404,-0.036158909
141.6,-0.021045724,-0.045959014,-0.071229726,450.6994753,-67.44128786,89.1979812,-0.033668088
141.7,-0.022076888,-0.055292659,-0.058384243,450.6895579,-74.267939,89.05834481,-0.031205646
141.8,-0.023016261,-0.063569851,-0.047847673,450.6057105,-79.63622863,88.94956039,-0.029136259
141.9,-0.023975981,-0.069988675,-0.040203206,450.4567646,-83.42749588,88.88696171,-0.027721005
142,-0.025077244,-0.073979259,-0.035788465,450.2606084,-85.55409577,88.87599925,-0.027042502
142.1,-0.026425678,-0.075263038,-0.034724157,450.0400411,-85.96165316,88.91040975,-0.026973323
142.2,-0.028088637,-0.073868372,-0.036944512,449.817896,-84.63016242,88.9734319,-0.027198071
142.3,-0.030079551,-0.070112847,-0.042217441,449.6126966,-81.57406258,89.04189089,-0.027285374
142.4,-0.032355439,-0.064560905,-0.050147615,449.4360065,-76.84108299,89.0921201,-0.026792336
142.5,-0.034831285,-0.057960249,-0.06016238,449.2920534,-70.51028993,89.10627225,-0.025374474
142.6,-0.037408665,-0.051155392,-0.071488403,449.1797378,-62.68958673,89.07730542,-0.022871559
142.7,-0.040008157,-0.044976216,-0.083135188,449.0961363,-53.5129373,89.01120968,-0.019345153
142.8,-0.042591073,-0.040105969,-0.093907602,449.0405044,-43.1376887,88.92582548,-0.015055667
142.9,-0.045159999,-0.036945816,-0.102468908,449.0173773,-31.74207473,88.84634257,-0.010382683
143,-0.047739524,-0.03550658,-0.107464917,449.0376425,-19.5228868,88.79864053,-0.005707726
143.1,-0.050350916,-0.03536436,-0.107699744,449.1170093,-6.693167464,88.80203514,-0.00128967
143.2,-0.052997608,-0.035708599,-0.102329098,449.2721024,6.520396549,88.86344537,0.002833662
143.3,-0.05566759,-0.035487793,-0.091019981,449.5149635,19.88063503,88.97446326,0.00688948
143.4,-0.058341801,-0.03362602,-0.074026309,449.8474912,33.14383104,89.11237844,0.011344321
143.5,-0.060989194,-0.029256083,-0.052151639,450.2573094,46.06449648,89.24487045,0.016810781
143.6,-0.06353876,-0.021905232,-0.026606888,450.7164006,58.40082216,89.33754246,0.023906182
143.7,-0.065840356,-0.011584596,0.001193623,451.1832713,69.92047578,89.36233604,0.033095663
143.8,-0.067641519,0.00123235,0.029836081,451.6083686,80.40629831,89.30483951,0.044557203
143.9,-0.068603449,0.015719082,0.058056064,451.9419209,89.66134807,89.16865237,0.058101838
144,-0.068358295,0.030846782,0.084805161,272.1424639,82.48709495,268.9756057,0.073169697
144.1,-0.0665875,0.045530152,0.109242052,272.1842715,76.18483842,268.7617798,0.088904567
144.2,-0.063091718,0.058740243,0.130678847,272.0619838,71.54940759,268.570152,0.104291005
144.3,-0.057829745,0.069580197,0.148519516,271.7914332,68.6698818,268.4416284,0.118323204
144.4,-0.050919317,0.077337064,0.162217498,271.4064974,67.60743222,268.4065485,0.130167565
144.5,-0.042606991,0.081528269,0.171264619,270.9526586,68.39619612,268.4786685,0.139283047
144.6,-0.033221647,0.081955083,0.175211936,270.4788689,71.04399409,268.6529476,0.145474172
144.7,-0.023126027,0.078762613,0.173718393,270.0293741,75.53259633,268.9076385,0.148868268
144.8,-0.0126757,0.072490267,0.166624293,269.6374579,81.81743588,269.2099495,0.149826913
144.9,-0.002188617,0.064083681,0.154046133,269.3221559,89.82691868,269.5238582,0.148816879
145,0.008075328,0.054834019,0.136482686,449.0884591,80.53834635,89.81820336,0.146274579
145.1,0.017924754,0.046217769,0.114908524,448.9306339,69.40603959,90.07296259,0.142497953
145.2,0.027233817,0.039634906,0.090813972,448.8373609,56.93177483,90.28244449,0.137591271
145.3,0.035921045,0.036082253,0.066144042,448.7972882,43.29767905,90.45466088,0.131473863
145.4,0.043911435,0.035841484,0.04310292,448.8033329,28.70976103,90.60734293,0.12394712
145.5,0.05109622,0.038286474,0.023832029,448.8546822,13.3940667,90.76171203,0.114799531
145.6,0.057314236,0.041902088,0.010025744,448.9559671,-2.407993651,90.93563597,0.103920654
145.7,0.062372878,0.044549089,0.002593383,449.1140655,-18.44477047,91.13804862,0.09139363
145.8,0.066103779,0.043925785,0.001481228,449.3334512,-34.45950648,91.36580128,0.077542307
145.9,0.068424046,0.038101695,0.005722802,449.6115355,-50.1950568,91.60379239,0.062921056
146,0.06936878,0.025968915,0.013706549,449.9353889,-65.39796847,91.82809581,0.048249855
146.1,0.06908004,0.00748655,0.023573866,450.2808462,-79.82183219,92.01120635,0.034310266
146.2,0.067766212,-0.016331144,0.033621531,270.6145028,-86.76988993,-87.87185216,0.021826452
146.3,0.065660335,-0.043647174,0.042594794,270.8982084,-74.60145713,-87.83816567,0.01135753
146.4,0.062998436,-0.072159365,0.049808901,271.0950886,-63.88239048,-87.89344922,0.003223223
146.5,0.060018145,-0.099472262,0.055100743,271.1759717,-54.80479928,-88.03105704,-0.002524492
146.6,0.056963131,-0.123397864,0.058661148,271.1245881,-47.5403296,-88.23363362,-0.0060825
146.7,0.054078147,-0.142145425,0.060818005,270.9407126,-42.23669113,-88.47663809,-0.007839762
146.8,0.051589824,-0.154405221,0.061831821,270.6404643,-39.0139415,-88.73284532,-0.008299176
146.9,0.049679279,-0.159360498,0.061742485,270.2540191,-37.96082537,-88.97675137,-0.007996849
147,0.048457369,-0.156671464,0.060283534,269.8211831,-39.13149589,-89.18786569,-0.007434931
147.1,0.047951277,-0.14646928,0.056868192,269.385902,-42.54291242,-89.35248008,-0.00703784
147.2,0.048106037,-0.129379422,0.050650448,268.9907073,-48.17323542,-89.46377801,-0.007133955
147.3,0.048799399,-0.106567845,0.040668376,268.6721541,-55.9613074,-89.52071447,-0.007957862
147.4,0.049865998,-0.079774238,0.026074605,268.4576247,-65.80726073,-89.52624009,-0.009663993
147.5,0.051125828,-0.051271219,0.006440724,268.3638735,-77.57412622,-89.48554583,-0.012341745
147.6,0.052412044,-0.023682261,-0.017915025,88.39690246,-88.90970624,-269.4048558,-0.01602472
147.7,0.053592805,3.82E-04,-0.045673765,88.55282885,-73.84729497,-269.2909214,-0.020691365
147.8,0.054580979,0.018840645,-0.074461788,88.81918574,-57.46956685,-269.1511621,-0.0262592
147.9,0.055326387,0.030696796,-0.101101741,89.17626803,-40.03123329,-268.9940882,-0.032578401
148,0.05579054,0.036430478,-0.122186624,89.59837372,-21.8065042,-268.8296036,-0.039431565
148.1,0.055914007,0.038040984,-0.134857804,90.0549787,-3.084492085,-268.6688346,-0.046544798
148.2,0.055595703,0.038639877,-0.137546659,90.51208228,15.8356143,-268.5233447,-0.053611549
148.3,0.054702163,0.041674297,-0.130407721,90.93408551,34.6495599,-268.4038096,-0.060326139
148.4,0.053109001,0.050023805,-0.115267798,91.28612713,53.0531597,-268.3185552,-0.066420264
148.5,0.050755385,0.065277092,-0.095105544,91.53708194,70.74745459,-268.2723353,-0.071694172
148.6,0.047681507,0.087416627,-0.073260911,91.66272327,87.44373591,-268.2657442,-0.076035199
148.7,0.044028983,0.114963628,-0.052660186,271.6486481,77.13168022,-88.2954605,-0.07941967
148.8,0.040006176,0.145459533,-0.035294555,271.4923665,63.23303073,-88.35533393,-0.081898793
148.9,0.035838615,0.176068172,-0.022053573,271.2040915,51.09121518,-88.43793824,-0.083573567
149,0.031726893,0.204097837,-0.012872039,270.8060145,40.91027864,-88.53624515,-0.084566586
149.1,0.027824154,0.227329642,-0.007063438,270.3300186,32.86450363,-88.64486565,-0.084998979
149.2,0.024232147,0.244138598,-0.003702008,269.8143256,27.09586929,-88.76054857,-0.084978532
149.3,0.021007594,0.253464431,-0.001955208,269.299466,23.71197842,-88.88185956,-0.084600875
149.4,0.018170556,0.254716188,-0.001321457,268.8243922,22.78437214,-89.00817024,-0.083960992
149.5,0.015710417,0.24768804,-0.001766728,268.4231664,24.34727481,-89.13839463,-0.083168502
149.6,0.013589269,0.232537478,-0.003766894,268.1226312,28.39680005,-89.26990992,-0.0823586
149.7,0.011744981,0.20984523,-0.008255022,267.9411941,34.89069632,-89.39816039,-0.081691685
149.8,0.010096048,0.180738598,-0.016457627,267.8884855,43.74866278,-89.51711496,-0.081338271
149.9,0.008548342,0.147020415,-0.029599255,267.965694,54.85332436,-89.62053768,-0.081450782
150,0.007001454,0.111208797,-0.048477419,268.1661668,68.05178383,-89.70379769,-0.082128652
150.1,0.0053524,0.076376855,-0.07296747,268.476073,83.15777171,-89.76557675,-0.083386296
150.2,0.003498292,0.045713015,-0.101596348,88.87502937,80.04571213,90.19096093,-0.08513395
150.3,0.001344864,0.021819403,-0.131385058,89.33685261,61.80340384,90.15803259,-0.087178769
150.4,-0.001172644,0.005911776,-0.158145458,89.83060698,42.3844691,90.12433244,-0.089248593
150.5,-0.004060281,-0.002785458,-0.177287877,90.32226449,22.078928,90.07704021,-0.091034849
150.6,-0.00724661,-0.007133262,-0.184976101,90.77707313,1.193924858,90.00446262,-0.092245756
150.7,-0.010596014,-0.011491937,-0.179254115,91.16254851,-19.95030808,89.89853321,-0.092657963
150.8,-0.013956933,-0.020565527,-0.160701767,91.45174555,-41.02476285,89.75656773,-0.092154869
150.9,-0.017219368,-0.038062241,-0.132326677,91.62636617,-61.69632696,89.58192663,-0.090743117
151,-0.020344552,-0.06566456,-0.098714784,91.67894496,-81.63280221,89.3832774,-0.088544305
151.1,-0.023349289,-0.102670118,-0.0647747,271.6137595,-79.49168816,269.1728001,-0.085765149
151.2,-0.026261715,-0.146364048,-0.034551397,271.446051,-61.99117257,268.9637963,-0.082654555
151.3,-0.029083483,-0.192884862,-0.010493146,271.1996519,-46.16212379,268.7682822,-0.079458677
151.4,-0.031782426,-0.238200501,0.006688756,270.903372,-32.27801236,268.5952188,-0.076384555
151.5,-0.03431363,-0.278860152,0.017676493,270.586902,-20.58412573,268.4497631,-0.07357943
151.6,-0.036649227,-0.312361211,0.023961486,270.2769275,-11.29299209,268.3334996,-0.07112754
151.7,-0.038798131,-0.337155014,0.027256485,269.994185,-4.58045207,268.2456088,-0.069060715
151.8,-0.040809095,-0.352428138,0.02904566,269.7520002,-0.58249961,268.1842259,-0.067375175
151.9,-0.042761724,-0.357821435,0.030305896,269.5563835,0.607117586,268.147698,-0.066045687
152,-0.044753995,-0.353217036,0.031363986,269.4074035,-1.061455046,268.1350348,-0.065030159
152.1,-0.046892483,-0.33867082,0.031842146,269.3013989,-5.593233374,268.1456285,-0.064262082
152.2,-0.049286801,-0.314521283,0.030675871,269.2332883,-12.94812536,268.1781606,-0.063633627
152.3,-0.052045081,-0.281656891,0.026238965,269.1983723,-23.04132727,268.2292641,-0.062976886
152.4,-0.055265211,-0.24186565,0.016649133,269.193318,-35.74440166,268.292498,-0.062052977
152.5,-0.059018586,-0.198113233,3.19E-04,269.2161855,-50.887054,268.3581156,-0.060557746
152.6,-0.063330114,-0.154531464,-0.023270952,269.265718,-68.25964698,268.4140207,-0.058148565
152.7,-0.068165496,-0.115903027,-0.052755211,269.3403583,-87.6163826,268.4478507,-0.054490329
152.8,-0.073435128,-0.086571552,-0.084387943,89.43753643,-71.3208558,88.449693,-0.049312198
152.9,-0.079008877,-0.068994038,-0.112273991,89.55343791,-48.85814972,88.41487952,-0.042461767
153,-0.084719248,-0.062472239,-0.129561663,89.68358716,-25.3249054,88.34586046,-0.033942011
153.1,-0.090337411,-0.062736571,-0.130394757,89.82383827,-1.068930475,88.25263521,-0.023919169
153.2,-0.095543399,-0.062823363,-0.111940257,89.97160941,23.54846369,88.15135716,-0.012696309
153.3,-0.099943459,-0.055110678,-0.075591743,90.12659323,48.15735182,88.06121233,-6.56E-04
153.4,-0.10316655,-0.033756651,-0.026720217,90.29069536,72.38406354,88.00035534,0.011815764
153.5,-0.105000407,0.003481813,0.026987435,-89.53313175,84.14396223,267.9816766,0.024406891
153.6,-0.105473436,0.054781687,0.077883117,-89.34294514,61.79314489,268.0096462,0.036937526
153.7,-0.104816034,0.115196213,0.120410785,-89.14024561,40.91857049,268.079,0.04938424
153.8,-0.103323124,0.178429261,0.152126908,-88.93217756,21.85843071,268.1757837,0.061861744
153.9,-0.101207085,0.238616824,0.173537925,-88.73253796,4.928305493,268.280552,0.074564953
154,-0.098521233,0.291487098,0.187125966,-88.56116851,-9.584701156,268.3731079,0.087684377
154.1,-0.095172681,0.334694862,0.196140662,-88.44148994,-21.42766263,268.4375644,0.101315311
154.2,-0.090990067,0.367498964,0.203619331,-88.39643118,-30.38706082,268.4665722,0.115383673
154.3,-0.085800491,0.390116334,0.211829796,-88.44357998,-36.29323468,268.4635601,0.129608006
154.4,-0.079488128,0.403056711,0.222088635,-88.59064078,-39.02375307,268.4423933,0.143508737
154.5,-0.072027519,0.406621903,0.234786898,-88.8322314,-38.50559443,268.4245597,0.156464377
154.6,-0.063492,0.400647461,0.249451503,-89.14909754,-34.71605863,268.4344362,0.167802884
154.7,-0.054037493,0.384514421,0.264741868,-89.50998424,-27.68254668,268.4937973,0.176907781
154.8,-0.043864358,0.357451558,0.278386176,-89.87607555,-17.48147986,268.6169388,0.183315149
154.9,-0.033170387,0.31913209,0.28717798,-90.2072441,-4.236563571,268.8075353,0.186780085
155,-0.022121547,0.270491213,0.28724578,-90.46873107,11.88329289,269.05793,0.187299014
155.1,-0.010867297,0.214525536,0.274818867,-90.6370201,30.66623456,269.3510066,0.185085338
155.2,3.98E-04,0.156639263,0.247557461,-90.70358029,51.85982661,269.664082,0.180507251
155.3,0.011372902,0.10402675,0.206162036,-90.6757541,75.17362891,269.9737354,0.174005337
155.4,0.021644678,0.063824937,0.155541256,-270.5746145,79.71793135,90.26037615,0.166011433
155.5,0.030790107,0.040399622,0.104611188,-270.4303472,53.17205622,90.51146073,0.156888372
155.6,0.038523771,0.03289099,0.064166203,-270.2762513,25.57337572,90.72251358,0.146903189
155.7,0.044804428,0.03447574,0.043252118,-270.1425367,-2.671159559,90.89604819,0.13623629
155.8,0.049827892,0.034218084,0.045567036,-270.0513742,-31.13825869,91.0386762,0.125018698
155.9,0.053920273,0.021006297,0.067775242,-270.0139721,-59.39499717,91.15746685,0.113381739
156,0.0574007,-0.01223864,0.10076616,-270.0301391,-87.00599591,91.25666169,0.101500455
156.1,0.060476337,-0.066150323,0.133267507,-90.09010636,-66.45916813,-88.6642429,0.089614467
156.2,0.063200183,-0.135319471,0.155946866,-90.17790161,-41.41870767,-88.61052346,0.078017219
156.3,0.065498717,-0.210937664,0.164078891,-90.27526596,-18.27170372,-88.59031976,0.06701441
156.4,0.067254834,-0.284080744,0.157919794,-90.36519906,2.608315842,-88.61128161,0.056862291
156.5,0.068403393,-0.34811151,0.14124316,-90.4343274,20.87928211,-88.67692656,0.047703383
156.6,0.068986565,-0.399540633,0.119199097,-90.47382639,36.23600111,-88.78368925,0.039519325
156.7,0.069141723,-0.437584311,0.096548006,-90.47903782,48.41519146,-88.91968514,0.032117064
156.8,0.069038704,-0.463090241,0.076747507,-90.44833612,57.20017394,-89.06572142,0.025156475
156.9,0.068807282,-0.477441698,0.061817959,-90.38189887,62.42524475,-89.19842516,0.018216767
157,0.068488762,-0.48175478,0.052632578,-90.28103747,63.97957724,-89.29492208,0.010888525
157.1,0.06802135,-0.476424277,0.049261183,-90.14845667,61.81043893,-89.33782932,0.002870818
157.2,0.067250326,-0.460968405,0.051116016,-89.98935424,55.92550696,-89.31944929,-0.005949599
157.3,0.065951943,-0.434156388,0.056807686,-89.81300559,46.39386869,-89.24402351,-0.015456627
157.4,0.063871041,-0.394488633,0.063794032,-89.63409561,33.34559825,-89.12740486,-0.025311976
157.5,0.060784947,-0.341115773,0.068097949,-89.47301243,16.96973647,-88.99416836,-0.035011195
157.6,0.056600153,-0.275128037,0.064535134,-89.3546111,-2.489279945,-88.87267978,-0.043977204
157.7,0.051452063,-0.200795129,0.047883745,-89.30522883,-24.73651363,-88.78932415,-0.051671233
157.8,0.045731951,-0.125951037,0.015061782,-89.34827951,-49.43242178,-88.76301426,-0.057697045
157.9,0.039970323,-0.060665481,-0.032362267,-89.49919254,-76.19934574,-88.80135212,-0.061875935
158,0.03460316,-0.013986147,-0.086747989,90.23922988,-75.37176587,91.1008719,-0.064276714
158.1,0.02977499,0.010196799,-0.135534719,89.87992778,-45.71472591,90.96046371,-0.06519501
158.2,0.025340905,0.015981255,-0.165333629,89.45224182,-15.28177816,90.80226286,-0.065087247
158.3,0.021060102,0.014888711,-0.167425066,88.99968032,15.46253229,90.65406142,-0.06447405
158.4,0.016786953,0.021540999,-0.141774491,88.57492452,46.04724001,90.54108326,-0.063833499
158.5,0.012484081,0.04759156,-0.097167529,88.23279351,76.00093557,90.48120299,-0.063505601
158.6,0.008091621,0.097144634,-0.047316443,268.0223162,75.14205978,-89.5182556,-0.063625684
158.7,0.003435616,0.165931746,-0.005190905,267.979245,47.83504885,-89.46153088,-0.064097367
158.8,-0.001716155,0.244135812,0.02140444,268.1203568,22.51188345,-89.36330593,-0.064607192
158.9,-0.007516958,0.320795655,0.031205537,268.440515,-0.420516071,-89.24587449,-0.064674988
159,-0.013952616,0.387418091,0.028032944,268.9128704,-20.5898187,-89.13517078,-0.063728252
159.1,-0.020852128,0.439532578,0.018039057,269.4922071,-37.66578169,-89.05666459,-0.061186232
159.2,-0.027950933,0.476321161,0.007243952,270.1207279,-51.36720946,-89.03167976,-0.05654003
159.3,-0.034942422,0.499235511,1.73E-04,270.7353425,-61.46800057,-89.07477142,-0.049418229
159.4,-0.041496139,0.510510862,-4.23E-04,271.2753372,-67.80194234,-89.19225067,-0.039631989
159.5,-0.047261521,0.512072682,0.006770249,271.6892604,-70.26606969,-89.38199333,-0.02719799
159.6,-0.051883571,0.50492692,0.022080576,271.9403723,-68.8223931,-89.63412293,-0.012340924
159.7,-0.05504176,0.488937885,0.045078721,272.0099514,-63.49815135,-89.93234948,0.004521025
159.8,-0.05650356,0.462919563,0.074451879,271.8985032,-54.384507,-90.25567698,0.022804093
159.9,-0.056168448,0.425083786,0.107594863,271.624838,-41.63397816,-90.58020658,0.041797369
160,-0.054070298,0.373953611,0.140192971,271.2234483,-25.45672463,-90.88105593,0.060709863
160.1,-0.050316103,0.309733063,0.166265845,270.7406632,-6.115917869,-91.13424421,0.078724682
160.2,-0.044977918,0.235773683,0.179186001,270.2298675,16.07763522,-91.31867298,0.095058242
160.3,-0.038012546,0.159329176,0.173870415,269.7463311,40.7714448,-91.41805906,0.109021017
160.4,-0.029307732,0.0906225,0.149591893,269.3419498,67.57769357,-91.42266944,0.120074439
160.5,-0.018883482,0.039788947,0.111993775,449.0602778,83.92015743,-271.3307233,0.1278771
160.6,-0.007125292,0.012535912,0.07263644,448.9321639,54.16062706,-271.1490266,0.132312998
160.7,0.005171082,0.006661326,0.045366686,448.972421,23.59751299,-270.8927032,0.133495849
160.8,0.0170596,0.011758335,0.040727932,449.1778663,-7.306707563,-270.5837943,0.131746379
160.9,0.027861185,0.012915879,0.061236512,449.5271007,-38.08726925,-270.2488213,0.12754378
161,0.037421972,-0.003206983,0.100231245,449.9821689,-68.28329993,-269.9155695,0.121457107
161.1,0.046021692,-0.043126632,0.14497295,270.4921878,-82.55622329,-449.6094933,0.114066424
161.2,0.054045618,-0.104746163,0.182142377,270.9985438,-54.86665347,-449.3503627,0.105885948
161.3,0.061704781,-0.179451406,0.202712596,271.4413518,-29.06194265,-449.1497532,0.097301577
161.4,0.068982132,-0.256335586,0.204035744,271.7662025,-5.528965989,-449.0097002,0.088532976
161.5,0.075755775,-0.326119602,0.188943967,271.9305436,15.37819141,-448.922991,0.079626087
161.6,0.081938095,-0.383213908,0.163197666,271.9087485,33.34387021,-448.8748996,0.070476472
161.7,0.087524883,-0.425778419,0.132919893,271.6951548,48.096307,-448.8460762,0.060878331
161.8,0.092558809,-0.454567879,0.103007071,271.3047754,59.41275567,-448.8162351,0.050589469
161.9,0.097066931,-0.471491128,0.076653935,270.7714196,67.12400509,-448.7677339,0.039399847
162,0.101019479,-0.478461951,0.055606078,270.1436364,71.11797186,-448.6886608,0.027191077
162.1,0.104320496,-0.476704747,0.040642519,269.4790316,71.3422343,-448.5747333,0.013976263
162.2,0.106818721,-0.466442853,0.031921074,268.8377247,67.80518668,-448.4297625,-8.64E-05
162.3,0.108325861,-0.446870595,0.029009283,268.2758119,60.57577296,-448.2646222,-0.014707945
162.4,0.108641081,-0.416399598,0.030597135,267.8397658,49.78184743,-448.094974,-0.029506945
162.5,0.107592061,-0.373265773,0.034054101,267.5622074,35.60715926,-447.9381938,-0.044064439
162.6,0.105102293,-0.316565871,0.035164513,267.459693,18.28732436,-447.810039,-0.057984184
162.7,0.101273388,-0.247592479,0.028491782,267.5323799,-1.895086785,-447.7217383,-0.070947069
162.8,0.096438207,-0.170972854,0.008730813,267.7655284,-24.61601201,-447.6780455,-0.082749443
162.9,0.091125347,-0.09480159,-0.027035601,268.1323369,-49.51567154,-447.6765566,-0.09331835
163,0.085911088,-0.029047817,-0.076988295,268.5976709,-76.20448204,-447.7085014,-0.102701146
163.1,0.081213534,0.017731564,-0.133523211,89.12201584,-75.73098601,-267.7607814,-0.111031929
163.2,0.077140249,0.042160101,-0.184709102,89.66514565,-46.72203879,-267.81892,-0.118481791
163.3,0.073473588,0.048270833,-0.218249962,90.18915776,-17.21179326,-267.8703309,-0.125203342
163.4,0.06978523,0.046589803,-0.226314083,90.66063206,12.35101485,-267.9072617,-0.131281488
163.5,0.065604731,0.050144501,-0.208732843,91.05191994,41.51846259,-267.9287016,-0.13670165
163.6,0.060575448,0.069338091,-0.172823638,91.34167705,69.85013849,-267.9409618,-0.141343638
163.7,0.054569885,0.108300328,-0.130041614,-88.48501874,83.07992804,-87.956567,-0.145004406
163.8,0.047745325,0.16430673,-0.09141127,-88.43673613,57.67626203,-87.991681,-0.147447003
163.9,0.040513247,0.229988098,-0.064044647,-88.51560432,34.31506164,-88.0624964,-0.1484671
164,0.033420864,0.296698242,-0.050001837,-88.71705392,13.33767154,-88.18130754,-0.147963905
164.1,0.026994012,0.357299835,-0.047273282,-89.02927553,-4.955196375,-88.35305948,-0.146000091
164.2,0.021613171,0.407466501,-0.051764749,-89.43272114,-20.30829196,-88.57318965,-0.14283625
164.3,0.017463684,0.445578456,-0.059154984,-89.89994023,-32.51546388,-88.82732733,-0.138929488
164.4,0.014549984,0.471825659,-0.066027135,-90.3961808,-41.421993,-89.09305584,-0.134892454
164.5,0.012736766,0.487153232,-0.070240662,-90.88102178,-46.92566039,-89.34353936,-0.131417112
164.6,0.011787991,0.49243167,-0.070824735,-91.31128954,-48.97663984,-89.55234508,-0.12917531
164.7,0.011397567,0.487975478,-0.067723162,-91.64513553,-47.57649204,-89.69859309,-0.128713846
164.8,0.011220504,0.473396838,-0.06162164,-91.84681735,-42.77651855,-89.77130045,-0.130364062
164.9,0.010911764,0.447758138,-0.053944636,-91.89163023,-34.67571953,-89.77205177,-0.134184019
165,0.010166785,0.410016239,-0.04696862,-91.77008018,-23.41863204,-89.71529973,-0.139945504
165.1,0.008745071,0.359746486,-0.043873265,-91.49051371,-9.193126411,-89.62620674,-0.147169358
